id,adjusted_odds,board_time,description,line_score,odds_type,projection_type,rank,start_time,stat_display_name,status,today,updated_at,duration_id,league_id,player_id,projection_type_id,stat_type_id
3444029,True,2024-12-05T22:50:00-05:00,ORL,7.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-06T00:05:07-05:00,11,7,217358,2,22
3444008,True,2024-12-05T22:50:00-05:00,ORL,7.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Points,pre_game,True,2024-12-06T05:44:51-05:00,11,7,174595,2,19
3444006,True,2024-12-05T22:50:00-05:00,ORL,14.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T10:58:57-05:00,11,7,174595,2,106
3444051,True,2024-12-05T22:50:00-05:00,PHI,1.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,3-PT Made,pre_game,True,2024-12-05T23:58:48-05:00,11,7,55372,2,31
3444044,True,2024-12-05T22:50:00-05:00,PHI,44.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-05T23:58:48-05:00,11,7,55372,2,106
3444042,True,2024-12-05T22:50:00-05:00,PHI,7.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-05T23:58:48-05:00,11,7,55372,2,22
3444045,True,2024-12-05T22:50:00-05:00,PHI,34.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-05T23:58:48-05:00,11,7,55372,2,106
3444046,True,2024-12-05T22:50:00-05:00,PHI,34.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Points,pre_game,True,2024-12-05T23:58:48-05:00,11,7,55372,2,19
3444041,True,2024-12-05T22:50:00-05:00,PHI,2.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-05T23:59:49-05:00,11,7,123625,2,20
3444036,True,2024-12-05T22:50:00-05:00,PHI,9.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-05T23:59:49-05:00,11,7,123625,2,22
3444054,True,2024-12-05T22:50:00-05:00,PHI,9.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Points,pre_game,True,2024-12-06T00:00:51-05:00,11,7,173641,2,19
3444053,True,2024-12-05T22:50:00-05:00,PHI,19.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T00:00:51-05:00,11,7,173641,2,106
3444055,True,2024-12-05T22:50:00-05:00,PHI,4.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Points,pre_game,True,2024-12-06T00:00:51-05:00,11,7,173641,2,19
3444035,True,2024-12-05T22:50:00-05:00,ORL,0.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,3-PT Made,pre_game,True,2024-12-06T00:05:06-05:00,11,7,217358,2,31
3444034,True,2024-12-05T22:50:00-05:00,ORL,2.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-06T00:05:06-05:00,11,7,217358,2,20
3444030,True,2024-12-05T22:50:00-05:00,ORL,4.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-06T00:05:07-05:00,11,7,217358,2,22
3444033,True,2024-12-05T22:50:00-05:00,ORL,5.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Points,pre_game,True,2024-12-06T00:05:07-05:00,11,7,217358,2,19
3444031,True,2024-12-05T22:50:00-05:00,ORL,24.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T10:58:57-05:00,11,7,217358,2,106
3444032,True,2024-12-05T22:50:00-05:00,ORL,14.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T10:58:57-05:00,11,7,217358,2,106
3444047,True,2024-12-05T22:50:00-05:00,PHI,22.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Points,pre_game,True,2024-12-06T11:02:29-05:00,11,7,55372,2,19
3444056,True,2024-12-05T22:50:00-05:00,PHI,5.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-06T00:00:51-05:00,11,7,173641,2,20
3444057,True,2024-12-05T22:50:00-05:00,PHI,2.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-06T00:00:51-05:00,11,7,173641,2,20
3444050,True,2024-12-05T22:50:00-05:00,PHI,2.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,3-PT Made,pre_game,True,2024-12-05T23:58:48-05:00,11,7,55372,2,31
3444048,True,2024-12-05T22:50:00-05:00,PHI,7.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-05T23:58:48-05:00,11,7,55372,2,20
3444040,True,2024-12-05T22:50:00-05:00,PHI,5.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Points,pre_game,True,2024-12-05T23:59:49-05:00,11,7,123625,2,19
3444038,True,2024-12-05T22:50:00-05:00,PHI,24.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-05T23:59:49-05:00,11,7,123625,2,106
3444039,True,2024-12-05T22:50:00-05:00,PHI,14.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-05T23:59:49-05:00,11,7,123625,2,106
3444037,True,2024-12-05T22:50:00-05:00,PHI,5.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-05T23:59:49-05:00,11,7,123625,2,22
3444052,True,2024-12-05T22:50:00-05:00,PHI,3.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-06T00:00:51-05:00,11,7,173641,2,22
3444010,True,2024-12-05T22:50:00-05:00,ORL,2.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,3-PT Made,pre_game,True,2024-12-06T00:02:57-05:00,11,7,174595,2,31
3444004,True,2024-12-05T22:50:00-05:00,ORL,6.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-06T00:02:57-05:00,11,7,174595,2,22
3443985,True,2024-12-05T22:50:00-05:00,ORL,4.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,3-PT Made,pre_game,True,2024-12-06T00:03:55-05:00,11,7,188005,2,31
3443983,True,2024-12-05T22:50:00-05:00,ORL,0.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Blocked Shots,pre_game,True,2024-12-06T00:03:55-05:00,11,7,188005,2,21
3443980,True,2024-12-05T22:50:00-05:00,ORL,29.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T00:03:55-05:00,11,7,188005,2,106
3443979,True,2024-12-05T22:50:00-05:00,ORL,39.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T00:03:55-05:00,11,7,188005,2,106
3443994,True,2024-12-05T22:50:00-05:00,ORL,3.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,3-PT Made,pre_game,True,2024-12-06T00:06:14-05:00,11,7,217536,2,31
3443987,True,2024-12-05T22:50:00-05:00,ORL,7.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-06T00:06:14-05:00,11,7,217536,2,22
3443988,True,2024-12-05T22:50:00-05:00,ORL,4.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-06T00:06:14-05:00,11,7,217536,2,22
3443992,True,2024-12-05T22:50:00-05:00,ORL,12.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Points,pre_game,True,2024-12-06T11:00:59-05:00,11,7,217536,2,19
3445246,True,2024-12-06T10:10:00-05:00,ORL,0.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-06T10:59:01-05:00,11,7,174595,2,20
3445250,True,2024-12-06T10:10:00-05:00,ORL,21.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T10:11:59-05:00,11,7,217358,2,106
3445258,True,2024-12-06T10:10:00-05:00,PHI,1.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-06T10:33:23-05:00,11,7,173641,2,22
3445259,True,2024-12-06T10:10:00-05:00,PHI,5.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Points,pre_game,True,2024-12-06T10:28:45-05:00,11,7,173641,2,19
3445254,True,2024-12-06T10:10:00-05:00,PHI,21.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T10:18:04-05:00,11,7,123625,2,106
3445256,True,2024-12-06T10:10:00-05:00,PHI,10.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Points,pre_game,True,2024-12-06T10:17:43-05:00,11,7,123625,2,19
3445251,True,2024-12-06T10:10:00-05:00,ORL,15.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T10:16:18-05:00,11,7,217358,2,106
3445248,True,2024-12-06T10:10:00-05:00,PHI,0.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Steals,pre_game,True,2024-12-06T10:16:15-05:00,11,7,53830,2,23
3445253,True,2024-12-06T10:10:00-05:00,ORL,2.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,3-PT Made,pre_game,True,2024-12-06T10:15:27-05:00,11,7,217358,2,31
3445257,True,2024-12-06T10:10:00-05:00,PHI,0.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-06T10:15:17-05:00,11,7,123625,2,20
3445252,True,2024-12-06T10:10:00-05:00,ORL,11.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Points,pre_game,True,2024-12-06T10:14:36-05:00,11,7,217358,2,19
3445260,True,2024-12-06T10:10:00-05:00,PHI,1.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,3-PT Made,pre_game,True,2024-12-06T10:12:38-05:00,11,7,173641,2,31
3445249,True,2024-12-06T10:10:00-05:00,PHI,1.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,3-PT Made,pre_game,True,2024-12-06T10:12:37-05:00,11,7,53830,2,31
3445247,True,2024-12-06T10:10:00-05:00,ORL,0.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,3-PT Made,pre_game,True,2024-12-06T10:12:14-05:00,11,7,174595,2,31
3445255,True,2024-12-06T10:10:00-05:00,PHI,15.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T10:07:27-05:00,11,7,123625,2,106
3445235,True,2024-12-06T10:10:00-05:00,PHI,17.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Points,pre_game,True,2024-12-06T11:10:30-05:00,11,7,37615,2,19
3445237,True,2024-12-06T10:10:00-05:00,PHI,3.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-06T10:47:16-05:00,11,7,216717,2,22
3445241,True,2024-12-06T10:10:00-05:00,PHI,2.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-06T10:24:42-05:00,11,7,216717,2,20
3445223,True,2024-12-06T10:10:00-05:00,PHI,21.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T10:20:53-05:00,11,7,37711,2,106
3445238,True,2024-12-06T10:10:00-05:00,PHI,1.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-06T10:18:19-05:00,11,7,216717,2,22
3445233,True,2024-12-06T10:10:00-05:00,ORL,3.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-06T10:18:01-05:00,11,7,217536,2,20
3445230,True,2024-12-06T10:10:00-05:00,PHI,1.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-06T10:17:34-05:00,11,7,218628,2,20
3445244,True,2024-12-06T10:10:00-05:00,ORL,15.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T10:17:11-05:00,11,7,174595,2,106
3445226,True,2024-12-06T10:10:00-05:00,ORL,0.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Steals,pre_game,True,2024-12-06T10:17:07-05:00,11,7,188005,2,23
3445234,True,2024-12-06T10:10:00-05:00,PHI,17.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T10:16:19-05:00,11,7,37615,2,106
3445242,True,2024-12-06T10:10:00-05:00,PHI,0.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-06T10:15:23-05:00,11,7,216717,2,20
3445228,True,2024-12-06T10:10:00-05:00,PHI,3.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-06T10:14:16-05:00,11,7,218628,2,22
3445229,True,2024-12-06T10:10:00-05:00,PHI,1.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-06T10:12:31-05:00,11,7,218628,2,22
3445240,True,2024-12-06T10:10:00-05:00,PHI,4.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Points,pre_game,True,2024-12-06T10:12:25-05:00,11,7,216717,2,19
3445239,True,2024-12-06T10:10:00-05:00,PHI,10.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Points,pre_game,True,2024-12-06T10:12:20-05:00,11,7,216717,2,19
3445227,True,2024-12-06T10:10:00-05:00,ORL,3.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-06T10:11:36-05:00,11,7,188005,2,20
3445231,True,2024-12-06T10:10:00-05:00,PHI,0.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-06T10:11:31-05:00,11,7,218628,2,20
3445243,True,2024-12-06T10:10:00-05:00,ORL,21.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T10:11:30-05:00,11,7,174595,2,106
3445236,True,2024-12-06T10:10:00-05:00,PHI,0.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-06T10:11:22-05:00,11,7,37615,2,20
3445225,True,2024-12-06T10:10:00-05:00,PHI,0.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-06T10:11:22-05:00,11,7,37711,2,20
3445224,True,2024-12-06T10:10:00-05:00,PHI,15.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T10:07:10-05:00,11,7,37711,2,106
3445222,True,2024-12-06T10:10:00-05:00,PHI,6.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-06T10:07:09-05:00,11,7,37711,2,22
3444024,True,2024-12-05T22:50:00-05:00,PHI,10.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Points,pre_game,True,2024-12-05T23:57:47-05:00,11,7,53830,2,19
3444028,True,2024-12-05T22:50:00-05:00,ORL,1.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Turnovers,pre_game,True,2024-12-06T10:58:59-05:00,11,7,217358,2,24
3444043,True,2024-12-05T22:50:00-05:00,PHI,4.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-05T23:58:48-05:00,11,7,55372,2,22
3443993,True,2024-12-05T22:50:00-05:00,ORL,6.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-06T00:06:14-05:00,11,7,217536,2,20
3444016,True,2024-12-05T22:50:00-05:00,PHI,2.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Points,pre_game,True,2024-12-05T23:54:42-05:00,11,7,1727,2,19
3444014,True,2024-12-05T22:50:00-05:00,PHI,9.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-05T23:54:42-05:00,11,7,1727,2,106
3443998,True,2024-12-05T22:50:00-05:00,PHI,24.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-05T23:55:18-05:00,11,7,37615,2,106
3443996,True,2024-12-05T22:50:00-05:00,PHI,7.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-05T23:55:18-05:00,11,7,37615,2,22
3443966,True,2024-12-05T22:50:00-05:00,PHI,0.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Turnovers,pre_game,True,2024-12-05T23:56:56-05:00,11,7,37711,2,24
3443968,True,2024-12-05T22:50:00-05:00,PHI,5.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-05T23:56:56-05:00,11,7,37711,2,22
3444012,True,2024-12-05T22:50:00-05:00,PHI,3.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-05T23:56:58-05:00,11,7,1727,2,22
3444025,True,2024-12-05T22:50:00-05:00,PHI,5.5,demon,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-05T23:57:47-05:00,11,7,53830,2,20
3444020,True,2024-12-05T22:50:00-05:00,PHI,2.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Rebounds,pre_game,True,2024-12-05T23:57:47-05:00,11,7,53830,2,22
3444026,True,2024-12-05T22:50:00-05:00,PHI,2.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-05T23:57:47-05:00,11,7,53830,2,20
3444049,True,2024-12-05T22:50:00-05:00,PHI,4.5,goblin,Single Stat,75,2024-12-06T19:10:00-05:00,Assists,pre_game,True,2024-12-05T23:58:48-05:00,11,7,55372,2,20
3444058,,2024-12-05T23:20:00-05:00,BOS,7.5,standard,Single Stat,100,2024-12-06T19:40:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T11:20:29-05:00,11,7,175148,2,106
3444132,,2024-12-05T23:20:00-05:00,BOS,0.5,standard,Single Stat,100,2024-12-06T19:40:00-05:00,Blks+Stls,pre_game,True,2024-12-06T00:15:53-05:00,11,7,175148,2,105
3444133,,2024-12-05T23:20:00-05:00,MIL,1.5,standard,Single Stat,101,2024-12-06T19:40:00-05:00,Blks+Stls,pre_game,True,2024-12-06T00:11:36-05:00,11,7,60021,2,105
3443876,,2024-12-05T23:20:00-05:00,MIL,16.5,standard,Single Stat,101,2024-12-06T19:40:00-05:00,Points,pre_game,True,2024-12-06T09:49:14-05:00,11,7,60021,2,19
3444121,,2024-12-05T19:30:00-05:00,MIL,9.0,standard,Single Stat,101,2024-12-06T19:40:00-05:00,Rebs+Asts,pre_game,True,2024-12-06T11:23:52-05:00,11,7,60021,2,245
3444110,,2024-12-05T23:20:00-05:00,MIL,20.5,standard,Single Stat,101,2024-12-06T19:40:00-05:00,Pts+Asts,pre_game,True,2024-12-06T11:23:19-05:00,11,7,60021,2,244
3444059,,2024-12-05T23:20:00-05:00,MIL,26.0,standard,Single Stat,101,2024-12-06T19:40:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T11:15:28-05:00,11,7,60021,2,106
3444099,,2024-12-05T23:20:00-05:00,MIL,20.5,standard,Single Stat,101,2024-12-06T19:40:00-05:00,Pts+Rebs,pre_game,True,2024-12-06T11:22:44-05:00,11,7,60021,2,243
3444134,,2024-12-05T23:20:00-05:00,BOS,2.5,standard,Single Stat,102,2024-12-06T19:40:00-05:00,Blks+Stls,pre_game,True,2024-12-06T00:15:14-05:00,11,7,1683,2,105
3444111,,2024-12-05T23:20:00-05:00,BOS,10.5,standard,Single Stat,102,2024-12-06T19:40:00-05:00,Pts+Asts,pre_game,True,2024-12-06T08:24:32-05:00,11,7,1683,2,244
3443920,,2024-12-05T23:20:00-05:00,BOS,5.0,standard,Single Stat,102,2024-12-06T19:40:00-05:00,Rebounds,pre_game,True,2024-12-06T07:47:22-05:00,11,7,1683,2,22
3444060,,2024-12-05T23:20:00-05:00,BOS,16.5,standard,Single Stat,102,2024-12-06T19:40:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T08:09:19-05:00,11,7,1683,2,106
3443877,,2024-12-05T23:20:00-05:00,BOS,9.5,standard,Single Stat,102,2024-12-06T19:40:00-05:00,Points,pre_game,True,2024-12-06T04:55:05-05:00,11,7,1683,2,19
3444100,,2024-12-05T23:20:00-05:00,BOS,15.0,standard,Single Stat,102,2024-12-06T19:40:00-05:00,Pts+Rebs,pre_game,True,2024-12-06T08:20:53-05:00,11,7,1683,2,243
3443878,,2024-12-05T23:20:00-05:00,MIL,24.5,standard,Single Stat,103,2024-12-06T19:40:00-05:00,Points,pre_game,True,2024-12-06T11:22:27-05:00,11,7,188003,2,19
3443921,,2024-12-05T23:20:00-05:00,MIL,5.5,standard,Single Stat,103,2024-12-06T19:40:00-05:00,Rebounds,pre_game,True,2024-12-06T11:21:28-05:00,11,7,188003,2,22
3444061,,2024-12-05T23:20:00-05:00,MIL,34.5,standard,Single Stat,103,2024-12-06T19:40:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T11:22:37-05:00,11,7,188003,2,106
3444112,,2024-12-05T23:20:00-05:00,MIL,28.5,standard,Single Stat,103,2024-12-06T19:40:00-05:00,Pts+Asts,pre_game,True,2024-12-06T11:21:28-05:00,11,7,188003,2,244
3444123,,2024-12-05T23:20:00-05:00,MIL,10.0,standard,Single Stat,103,2024-12-06T19:40:00-05:00,Rebs+Asts,pre_game,True,2024-12-06T09:50:48-05:00,11,7,188003,2,245
3444101,,2024-12-05T23:20:00-05:00,MIL,30.5,standard,Single Stat,103,2024-12-06T19:40:00-05:00,Pts+Rebs,pre_game,True,2024-12-06T11:21:28-05:00,11,7,188003,2,243
3444102,,2024-12-05T23:20:00-05:00,BOS,27.5,standard,Single Stat,104,2024-12-06T19:40:00-05:00,Pts+Rebs,pre_game,True,2024-12-06T09:05:45-05:00,11,7,187998,2,243
3444062,,2024-12-05T23:20:00-05:00,BOS,34.0,standard,Single Stat,104,2024-12-06T19:40:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T11:11:18-05:00,11,7,187998,2,106
3443945,,2024-12-05T23:20:00-05:00,BOS,3.5,standard,Single Stat,104,2024-12-06T19:40:00-05:00,3-PT Made,pre_game,True,2024-12-06T02:24:16-05:00,11,7,187998,2,31
3444124,,2024-12-05T23:20:00-05:00,BOS,10.5,standard,Single Stat,104,2024-12-06T19:40:00-05:00,Rebs+Asts,pre_game,True,2024-12-06T08:30:27-05:00,11,7,187998,2,245
3444138,,2024-12-05T23:20:00-05:00,BOS,2.5,standard,Single Stat,104,2024-12-06T19:40:00-05:00,Turnovers,pre_game,True,2024-12-06T11:14:19-05:00,11,7,187998,2,24
3444113,,2024-12-05T23:20:00-05:00,BOS,30.5,standard,Single Stat,104,2024-12-06T19:40:00-05:00,Pts+Asts,pre_game,True,2024-12-06T00:17:58-05:00,11,7,187998,2,244
3443938,,2024-12-05T23:20:00-05:00,BOS,6.5,standard,Single Stat,104,2024-12-06T19:40:00-05:00,Assists,pre_game,True,2024-12-06T11:14:19-05:00,11,7,187998,2,20
3443879,,2024-12-05T23:20:00-05:00,BOS,23.5,standard,Single Stat,104,2024-12-06T19:40:00-05:00,Points,pre_game,True,2024-12-06T07:46:23-05:00,11,7,187998,2,19
3443939,,2024-12-05T23:20:00-05:00,MIL,5.0,standard,Single Stat,105,2024-12-06T19:40:00-05:00,Assists,pre_game,True,2024-12-06T07:51:45-05:00,11,7,187999,2,20
3444904,,2024-12-05T23:20:00-05:00,MIL,13.5,standard,Single Stat,105,2024-12-06T19:40:00-05:00,Rebs+Asts,pre_game,True,2024-12-06T10:02:48-05:00,11,7,187999,2,245
3445080,,2024-12-05T23:20:00-05:00,MIL,41.5,standard,Single Stat,105,2024-12-06T19:40:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T11:17:53-05:00,11,7,187999,2,106
3445107,,2024-12-05T23:20:00-05:00,MIL,33.0,standard,Single Stat,105,2024-12-06T19:40:00-05:00,Pts+Asts,pre_game,True,2024-12-06T10:15:34-05:00,11,7,187999,2,244
3445081,,2024-12-05T23:20:00-05:00,MIL,36.0,standard,Single Stat,105,2024-12-06T19:40:00-05:00,Pts+Rebs,pre_game,True,2024-12-06T10:07:48-05:00,11,7,187999,2,243
3443880,,2024-12-05T19:30:00-05:00,MIL,27.0,standard,Single Stat,105,2024-12-06T19:40:00-05:00,Points,pre_game,True,2024-12-06T11:11:59-05:00,11,7,187999,2,19
3444139,,2024-12-05T23:20:00-05:00,BOS,3.5,standard,Single Stat,106,2024-12-06T19:40:00-05:00,Turnovers,pre_game,True,2024-12-06T00:16:45-05:00,11,7,187995,2,24
3444125,,2024-12-05T23:20:00-05:00,BOS,17.0,standard,Single Stat,106,2024-12-06T19:40:00-05:00,Rebs+Asts,pre_game,True,2024-12-06T08:30:20-05:00,11,7,187995,2,245
3444063,,2024-12-05T23:20:00-05:00,BOS,47.5,standard,Single Stat,106,2024-12-06T19:40:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T04:43:04-05:00,11,7,187995,2,106
3443881,,2024-12-05T23:20:00-05:00,BOS,30.5,standard,Single Stat,106,2024-12-06T19:40:00-05:00,Points,pre_game,True,2024-12-06T07:01:38-05:00,11,7,187995,2,19
3444103,,2024-12-05T23:20:00-05:00,BOS,42.5,standard,Single Stat,106,2024-12-06T19:40:00-05:00,Pts+Rebs,pre_game,True,2024-12-06T09:21:42-05:00,11,7,187995,2,243
3444114,,2024-12-05T23:20:00-05:00,BOS,36.5,standard,Single Stat,106,2024-12-06T19:40:00-05:00,Pts+Asts,pre_game,True,2024-12-06T09:28:42-05:00,11,7,187995,2,244
3444104,,2024-12-05T23:20:00-05:00,MIL,14.5,standard,Single Stat,107,2024-12-06T19:40:00-05:00,Pts+Rebs,pre_game,True,2024-12-06T11:23:14-05:00,11,7,173626,2,243
3443882,,2024-12-05T23:20:00-05:00,MIL,10.5,standard,Single Stat,107,2024-12-06T19:40:00-05:00,Points,pre_game,True,2024-12-06T11:25:27-05:00,11,7,173626,2,19
3444064,,2024-12-05T23:20:00-05:00,MIL,18.5,standard,Single Stat,107,2024-12-06T19:40:00-05:00,Pts+Rebs+Asts,pre_game,True,2024-12-06T11:20:48-05:00,11,7,173626,2,106
3444115,,2024-12-05T23:20:00-05:00,MIL,14.5,standard,Single Stat,107,2024-12-06T19:40:00-05:00,Pts+Asts,pre_game,True,2024-12-06T11:20:48-05:00,11,7,173626,2,244
3444126,,2024-12-05T23:20:00-05:00,MIL,8.5,standard,Single Stat,107,2024-12-06T19:40:00-05:00,Rebs+Asts,pre_game,True,2024-12-06T11:23:31-05:00,11,7,173626,2,245
3444116,,2024-12-05T23:20:00-05:00,BOS,11.5,standard,Single Stat,108,2024-12-06T19:40:00-05:00,Pts+Asts,pre_game,True,2024-12-06T09:47:56-05:00,11,7,1677,2,244
